Date,Market,Open,Jodi,Close,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance,Predicted_Open,Predicted_Close,Predicted_Pattis,Predicted_Jodis,Actual_Jodi,Matched
17/12/2021,Rajdhani Night,158,49,469,Friday,0.0,14.0,19.0,603.0,914.0,94.0,0.0,10.0,,,,,,
20/12/2021,Rajdhani Night,569,00,244,Monday,0.0,20.0,10.0,14.0,799.0,0.0,0.0,13.0,,,,,,
21/12/2021,Rajdhani Night,780,54,356,Tuesday,0.0,15.0,14.0,235.0,801.0,45.0,0.0,9.0,,,,,,
22/12/2021,Rajdhani Night,159,58,233,Wednesday,0.0,15.0,8.0,604.0,788.0,85.0,0.0,4.0,,,,,,
23/12/2021,Rajdhani Night,244,03,300,Thursday,0.0,10.0,3.0,799.0,855.0,30.0,0.0,10.0,,,,,,
24/12/2021,Rajdhani Night,789,43,148,Friday,0.0,24.0,13.0,234.0,693.0,34.0,0.0,4.0,,,,,,
27/12/2021,Rajdhani Night,140,53,166,Monday,0.0,5.0,13.0,695.0,611.0,35.0,0.0,1.0,,,,,,
28/12/2021,Rajdhani Night,147,23,148,Tuesday,0.0,12.0,13.0,692.0,693.0,32.0,0.0,3.0,,,,,,
29/12/2021,Rajdhani Night,390,26,268,Wednesday,0.0,12.0,16.0,845.0,713.0,62.0,0.0,3.0,,,,,,
30/12/2021,Rajdhani Night,267,55,168,Thursday,0.0,15.0,15.0,712.0,613.0,55.0,0.0,4.0,,,,,,
31/12/2021,Rajdhani Night,790,60,460,Friday,0.0,16.0,10.0,245.0,915.0,6.0,0.0,6.0,,,,,,
03/01/2022,Rajdhani Night,669,15,140,Monday,0.0,21.0,5.0,114.0,695.0,51.0,0.0,10.0,,,,,,
04/01/2022,Rajdhani Night,357,53,779,Tuesday,0.0,15.0,23.0,802.0,224.0,35.0,0.0,6.0,,,,,,
05/01/2022,Rajdhani Night,334,05,348,Wednesday,0.0,10.0,15.0,889.0,893.0,50.0,0.0,7.0,,,,,,
06/01/2022,Rajdhani Night,235,04,347,Thursday,0.0,10.0,14.0,780.0,892.0,40.0,0.0,1.0,,,,,,
07/01/2022,Rajdhani Night,578,04,248,Friday,0.0,20.0,14.0,23.0,793.0,40.0,0.0,0.0,,,,,,
10/01/2022,Rajdhani Night,158,43,139,Monday,0.0,14.0,13.0,603.0,684.0,34.0,0.0,5.0,,,,,,
11/01/2022,Rajdhani Night,137,10,190,Tuesday,0.0,11.0,10.0,682.0,645.0,1.0,0.0,6.0,,,,,,
12/01/2022,Rajdhani Night,678,17,368,Wednesday,0.0,21.0,17.0,123.0,813.0,71.0,0.0,7.0,,,,,,
13/01/2022,Rajdhani Night,348,51,579,Thursday,0.0,15.0,21.0,893.0,24.0,15.0,0.0,10.0,,,,,,
14/01/2022,Rajdhani Night,679,28,800,Friday,0.0,22.0,8.0,124.0,355.0,82.0,0.0,10.0,,,,,,
17/01/2022,Rajdhani Night,599,31,560,Monday,0.0,23.0,11.0,44.0,15.0,13.0,0.0,8.0,,,,,,
18/01/2022,Rajdhani Night,399,12,200,Tuesday,0.0,21.0,2.0,844.0,755.0,21.0,0.0,3.0,,,,,,
19/01/2022,Rajdhani Night,125,84,680,Wednesday,0.0,8.0,14.0,670.0,135.0,48.0,0.0,9.0,,,,,,
20/01/2022,Rajdhani Night,459,82,480,Thursday,0.0,18.0,12.0,904.0,935.0,28.0,0.0,2.0,,,,,,
21/01/2022,Rajdhani Night,456,52,390,Friday,0.0,15.0,12.0,901.0,845.0,25.0,0.0,3.0,,,,,,
24/01/2022,Rajdhani Night,349,66,123,Monday,0.0,16.0,6.0,894.0,678.0,66.0,0.0,5.0,,,,,,
25/01/2022,Rajdhani Night,159,54,356,Tuesday,0.0,15.0,14.0,604.0,801.0,45.0,0.0,3.0,,,,,,
26/01/2022,Rajdhani Night,Off,Off,Off,Wednesday,0.0,,,,,,1.0,,,,,,,
27/01/2022,Rajdhani Night,112,46,169,Thursday,0.0,4.0,16.0,667.0,614.0,64.0,0.0,,,,,,,
28/01/2022,Rajdhani Night,488,03,120,Friday,0.0,20.0,3.0,933.0,675.0,30.0,0.0,7.0,,,,,,
31/01/2022,Rajdhani Night,289,94,220,Monday,0.0,19.0,4.0,734.0,775.0,49.0,0.0,10.0,,,,,,
01/02/2022,Rajdhani Night,126,94,400,Tuesday,0.0,9.0,4.0,671.0,955.0,49.0,0.0,0.0,,,,,,
02/02/2022,Rajdhani Night,158,48,189,Wednesday,0.0,14.0,18.0,603.0,634.0,84.0,0.0,9.0,,,,,,
03/02/2022,Rajdhani Night,277,67,160,Thursday,0.0,16.0,7.0,722.0,615.0,76.0,0.0,3.0,,,,,,
04/02/2022,Rajdhani Night,137,15,456,Friday,0.0,11.0,15.0,682.0,901.0,51.0,0.0,7.0,,,,,,
07/02/2022,Rajdhani Night,479,04,239,Monday,0.0,20.0,14.0,924.0,784.0,40.0,0.0,2.0,,,,,,
08/02/2022,Rajdhani Night,168,53,599,Tuesday,0.0,15.0,23.0,613.0,44.0,35.0,0.0,6.0,,,,,,
09/02/2022,Rajdhani Night,390,29,478,Wednesday,0.0,12.0,19.0,845.0,923.0,92.0,0.0,9.0,,,,,,
10/02/2022,Rajdhani Night,149,41,380,Thursday,0.0,14.0,11.0,694.0,835.0,14.0,0.0,10.0,,,,,,
11/02/2022,Rajdhani Night,369,85,249,Friday,0.0,18.0,15.0,814.0,794.0,58.0,0.0,8.0,,,,,,
14/02/2022,Rajdhani Night,255,21,290,Monday,0.0,12.0,11.0,700.0,745.0,12.0,0.0,10.0,,,,,,
15/02/2022,Rajdhani Night,230,57,368,Tuesday,0.0,5.0,17.0,785.0,813.0,75.0,0.0,9.0,,,,,,
16/02/2022,Rajdhani Night,244,03,779,Wednesday,0.0,10.0,23.0,799.0,224.0,30.0,0.0,9.0,,,,,,
17/02/2022,Rajdhani Night,150,64,220,Thursday,0.0,6.0,4.0,605.0,775.0,46.0,0.0,7.0,,,,,,
18/02/2022,Rajdhani Night,469,94,338,Friday,0.0,19.0,14.0,914.0,883.0,49.0,0.0,3.0,,,,,,
21/02/2022,Rajdhani Night,330,63,670,Monday,0.0,6.0,13.0,885.0,125.0,36.0,0.0,4.0,,,,,,
22/02/2022,Rajdhani Night,130,43,157,Tuesday,0.0,4.0,13.0,685.0,602.0,34.0,0.0,2.0,,,,,,
23/02/2022,Rajdhani Night,799,57,340,Wednesday,0.0,25.0,7.0,244.0,895.0,75.0,0.0,5.0,,,,,,
24/02/2022,Rajdhani Night,346,33,256,Thursday,0.0,13.0,13.0,891.0,701.0,33.0,0.0,6.0,,,,,,
25/02/2022,Rajdhani Night,470,17,377,Friday,0.0,11.0,17.0,925.0,822.0,71.0,0.0,6.0,,,,,,
28/02/2022,Rajdhani Night,156,20,479,Monday,0.0,12.0,20.0,601.0,924.0,2.0,0.0,8.0,,,,,,
01/03/2022,Rajdhani Night,790,61,128,Tuesday,0.0,16.0,11.0,245.0,673.0,16.0,0.0,5.0,,,,,,
02/03/2022,Rajdhani Night,156,22,345,Wednesday,0.0,12.0,12.0,601.0,890.0,22.0,0.0,5.0,,,,,,
03/03/2022,Rajdhani Night,257,40,136,Thursday,0.0,14.0,10.0,702.0,681.0,4.0,0.0,4.0,,,,,,
04/03/2022,Rajdhani Night,134,80,235,Friday,0.0,8.0,10.0,689.0,780.0,8.0,0.0,4.0,,,,,,
07/03/2022,Rajdhani Night,129,28,477,Monday,0.0,12.0,18.0,674.0,922.0,82.0,0.0,14.0,,,,,,
08/03/2022,Rajdhani Night,560,13,337,Tuesday,0.0,11.0,13.0,15.0,882.0,31.0,0.0,6.0,,,,,,
09/03/2022,Rajdhani Night,900,90,460,Wednesday,0.0,9.0,10.0,455.0,915.0,9.0,0.0,11.0,,,,,,
10/03/2022,Rajdhani Night,346,33,148,Thursday,0.0,13.0,13.0,891.0,693.0,33.0,0.0,9.0,,,,,,
11/03/2022,Rajdhani Night,356,41,146,Friday,0.0,14.0,11.0,801.0,691.0,14.0,0.0,3.0,,,,,,
14/03/2022,Rajdhani Night,179,70,460,Monday,0.0,17.0,10.0,624.0,915.0,7.0,0.0,4.0,,,,,,
15/03/2022,Rajdhani Night,247,31,777,Tuesday,0.0,13.0,21.0,792.0,222.0,13.0,0.0,5.0,,,,,,
16/03/2022,Rajdhani Night,467,74,680,Wednesday,0.0,17.0,14.0,912.0,135.0,47.0,0.0,7.0,,,,,,
17/03/2022,Rajdhani Night,120,31,579,Thursday,0.0,3.0,21.0,675.0,24.0,13.0,0.0,7.0,,,,,,
18/03/2022,Rajdhani Night,Off,Off,Off,Friday,0.0,,,,,,1.0,,,,,,,
21/03/2022,Rajdhani Night,467,75,249,Monday,0.0,17.0,15.0,912.0,794.0,57.0,0.0,,,,,,,
22/03/2022,Rajdhani Night,290,19,469,Tuesday,0.0,11.0,19.0,745.0,914.0,91.0,0.0,10.0,,,,,,
23/03/2022,Rajdhani Night,690,55,140,Wednesday,0.0,15.0,5.0,145.0,695.0,55.0,0.0,8.0,,,,,,
24/03/2022,Rajdhani Night,158,42,570,Thursday,0.0,14.0,12.0,603.0,25.0,24.0,0.0,4.0,,,,,,
25/03/2022,Rajdhani Night,179,77,368,Friday,0.0,17.0,17.0,624.0,813.0,77.0,0.0,8.0,,,,,,
28/03/2022,Rajdhani Night,480,24,266,Monday,0.0,12.0,14.0,935.0,711.0,42.0,0.0,8.0,,,,,,
29/03/2022,Rajdhani Night,124,71,245,Tuesday,0.0,7.0,11.0,679.0,790.0,17.0,0.0,8.0,,,,,,
30/03/2022,Rajdhani Night,450,96,150,Wednesday,0.0,9.0,6.0,905.0,605.0,69.0,0.0,7.0,,,,,,
31/03/2022,Rajdhani Night,139,39,289,Thursday,0.0,13.0,19.0,684.0,734.0,93.0,0.0,9.0,,,,,,
01/04/2022,Rajdhani Night,145,01,245,Friday,0.0,10.0,11.0,690.0,790.0,10.0,0.0,11.0,,,,,,
04/04/2022,Rajdhani Night,568,95,258,Monday,0.0,19.0,15.0,13.0,703.0,59.0,0.0,13.0,,,,,,
05/04/2022,Rajdhani Night,488,02,246,Tuesday,0.0,20.0,12.0,933.0,791.0,20.0,0.0,12.0,,,,,,
06/04/2022,Rajdhani Night,689,33,346,Wednesday,0.0,23.0,13.0,134.0,891.0,33.0,0.0,4.0,,,,,,
07/04/2022,Rajdhani Night,249,57,160,Thursday,0.0,15.0,7.0,794.0,615.0,75.0,0.0,6.0,,,,,,
08/04/2022,Rajdhani Night,578,02,156,Friday,0.0,20.0,12.0,23.0,601.0,20.0,0.0,10.0,,,,,,
11/04/2022,Rajdhani Night,590,43,139,Monday,0.0,14.0,13.0,45.0,684.0,34.0,0.0,5.0,,,,,,
12/04/2022,Rajdhani Night,557,77,269,Tuesday,0.0,17.0,17.0,2.0,714.0,77.0,0.0,7.0,,,,,,
13/04/2022,Rajdhani Night,137,13,157,Wednesday,0.0,11.0,13.0,682.0,602.0,31.0,0.0,10.0,,,,,,
14/04/2022,Rajdhani Night,357,52,255,Thursday,0.0,15.0,12.0,802.0,700.0,25.0,0.0,5.0,,,,,,
15/04/2022,Rajdhani Night,145,09,360,Friday,0.0,10.0,9.0,690.0,815.0,90.0,0.0,12.0,,,,,,
18/04/2022,Rajdhani Night,455,44,789,Monday,0.0,14.0,24.0,900.0,234.0,44.0,0.0,9.0,,,,,,
19/04/2022,Rajdhani Night,680,49,180,Tuesday,0.0,14.0,9.0,135.0,635.0,94.0,0.0,5.0,,,,,,
20/04/2022,Rajdhani Night,448,69,234,Wednesday,0.0,16.0,9.0,993.0,789.0,96.0,0.0,2.0,,,,,,
21/04/2022,Rajdhani Night,156,22,138,Thursday,0.0,12.0,12.0,601.0,683.0,22.0,0.0,11.0,,,,,,
22/04/2022,Rajdhani Night,127,08,468,Friday,0.0,10.0,18.0,672.0,913.0,80.0,0.0,8.0,,,,,,
25/04/2022,Rajdhani Night,889,57,115,Monday,0.0,25.0,7.0,334.0,660.0,75.0,0.0,6.0,,,,,,
26/04/2022,Rajdhani Night,258,50,389,Tuesday,0.0,15.0,20.0,703.0,834.0,5.0,0.0,7.0,,,,,,
27/04/2022,Rajdhani Night,340,74,356,Wednesday,0.0,7.0,14.0,895.0,801.0,47.0,0.0,6.0,,,,,,
28/04/2022,Rajdhani Night,460,00,488,Thursday,0.0,10.0,20.0,915.0,933.0,0.0,0.0,11.0,,,,,,
29/04/2022,Rajdhani Night,699,40,569,Friday,0.0,24.0,20.0,144.0,14.0,4.0,0.0,4.0,,,,,,
02/05/2022,Rajdhani Night,237,27,368,Monday,0.0,12.0,17.0,782.0,813.0,72.0,0.0,9.0,,,,,,
03/05/2022,Rajdhani Night,580,32,228,Tuesday,0.0,13.0,12.0,35.0,773.0,23.0,0.0,6.0,,,,,,
04/05/2022,Rajdhani Night,369,85,690,Wednesday,0.0,18.0,15.0,814.0,145.0,58.0,0.0,8.0,,,,,,
05/05/2022,Rajdhani Night,247,38,459,Thursday,0.0,13.0,18.0,792.0,904.0,83.0,0.0,8.0,,,,,,
06/05/2022,Rajdhani Night,256,39,234,Friday,0.0,13.0,9.0,701.0,789.0,93.0,0.0,1.0,,,,,,
09/05/2022,Rajdhani Night,389,06,178,Monday,0.0,20.0,16.0,834.0,623.0,60.0,0.0,6.0,,,,,,
10/05/2022,Rajdhani Night,225,94,590,Tuesday,0.0,9.0,14.0,770.0,45.0,49.0,0.0,11.0,,,,,,
11/05/2022,Rajdhani Night,Off,Off,Off,Wednesday,0.0,,,,,,1.0,,,,,,,
12/05/2022,Rajdhani Night,228,26,268,Thursday,0.0,12.0,16.0,773.0,713.0,62.0,0.0,,,,,,,
13/05/2022,Rajdhani Night,489,15,168,Friday,0.0,21.0,15.0,934.0,613.0,51.0,0.0,2.0,,,,,,
16/05/2022,Rajdhani Night,349,65,348,Monday,0.0,16.0,15.0,894.0,893.0,56.0,0.0,5.0,,,,,,
17/05/2022,Rajdhani Night,134,81,128,Tuesday,0.0,8.0,11.0,689.0,673.0,18.0,0.0,6.0,,,,,,
18/05/2022,Rajdhani Night,800,86,178,Wednesday,0.0,8.0,16.0,355.0,623.0,68.0,0.0,5.0,,,,,,
19/05/2022,Rajdhani Night,346,32,570,Thursday,0.0,13.0,12.0,891.0,25.0,23.0,0.0,9.0,,,,,,
20/05/2022,Rajdhani Night,477,86,349,Friday,0.0,18.0,16.0,922.0,894.0,68.0,0.0,9.0,,,,,,
23/05/2022,Rajdhani Night,148,32,138,Monday,0.0,13.0,12.0,693.0,683.0,23.0,0.0,9.0,,,,,,
24/05/2022,Rajdhani Night,678,17,160,Tuesday,0.0,21.0,7.0,123.0,615.0,71.0,0.0,7.0,,,,,,
25/05/2022,Rajdhani Night,569,06,114,Wednesday,0.0,20.0,6.0,14.0,669.0,60.0,0.0,2.0,,,,,,
26/05/2022,Rajdhani Night,250,78,170,Thursday,0.0,7.0,8.0,705.0,625.0,87.0,0.0,9.0,,,,,,
27/05/2022,Rajdhani Night,556,63,256,Friday,0.0,16.0,13.0,1.0,701.0,36.0,0.0,6.0,,,,,,
30/05/2022,Rajdhani Night,118,00,136,Monday,0.0,10.0,10.0,663.0,681.0,0.0,0.0,9.0,,,,,,
31/05/2022,Rajdhani Night,190,02,156,Tuesday,0.0,10.0,12.0,645.0,601.0,20.0,0.0,2.0,,,,,,
01/06/2022,Rajdhani Night,147,25,690,Wednesday,0.0,12.0,15.0,692.0,145.0,52.0,0.0,5.0,,,,,,
02/06/2022,Rajdhani Night,179,79,135,Thursday,0.0,17.0,9.0,624.0,680.0,97.0,0.0,9.0,,,,,,
03/06/2022,Rajdhani Night,379,90,127,Friday,0.0,19.0,10.0,824.0,672.0,9.0,0.0,11.0,,,,,,
06/06/2022,Rajdhani Night,236,13,580,Monday,0.0,11.0,13.0,781.0,35.0,31.0,0.0,11.0,,,,,,
07/06/2022,Rajdhani Night,150,60,334,Tuesday,0.0,6.0,10.0,605.0,889.0,6.0,0.0,8.0,,,,,,
08/06/2022,Rajdhani Night,126,96,880,Wednesday,0.0,9.0,16.0,671.0,335.0,69.0,0.0,9.0,,,,,,
09/06/2022,Rajdhani Night,700,78,134,Thursday,0.0,7.0,8.0,255.0,689.0,87.0,0.0,4.0,,,,,,
10/06/2022,Rajdhani Night,110,25,366,Friday,0.0,2.0,15.0,665.0,811.0,52.0,0.0,8.0,,,,,,
13/06/2022,Rajdhani Night,244,01,579,Monday,0.0,10.0,21.0,799.0,24.0,10.0,0.0,6.0,,,,,,
14/06/2022,Rajdhani Night,389,04,266,Tuesday,0.0,20.0,14.0,834.0,711.0,40.0,0.0,3.0,,,,,,
15/06/2022,Rajdhani Night,147,22,499,Wednesday,0.0,12.0,22.0,692.0,944.0,22.0,0.0,4.0,,,,,,
16/06/2022,Rajdhani Night,126,98,134,Thursday,0.0,9.0,8.0,671.0,689.0,89.0,0.0,13.0,,,,,,
17/06/2022,Rajdhani Night,260,84,130,Friday,0.0,8.0,4.0,715.0,685.0,48.0,0.0,5.0,,,,,,
20/06/2022,Rajdhani Night,169,62,200,Monday,0.0,16.0,2.0,614.0,755.0,26.0,0.0,4.0,,,,,,
21/06/2022,Rajdhani Night,449,76,457,Tuesday,0.0,17.0,16.0,994.0,902.0,67.0,0.0,5.0,,,,,,
22/06/2022,Rajdhani Night,150,60,578,Wednesday,0.0,6.0,20.0,605.0,23.0,6.0,0.0,7.0,,,,,,
23/06/2022,Rajdhani Night,133,76,277,Thursday,0.0,7.0,16.0,688.0,722.0,67.0,0.0,7.0,,,,,,
24/06/2022,Rajdhani Night,190,03,256,Friday,0.0,10.0,13.0,645.0,701.0,30.0,0.0,10.0,,,,,,
27/06/2022,Rajdhani Night,238,33,148,Monday,0.0,13.0,13.0,783.0,693.0,33.0,0.0,3.0,,,,,,
28/06/2022,Rajdhani Night,340,74,266,Tuesday,0.0,7.0,14.0,895.0,711.0,47.0,0.0,5.0,,,,,,
29/06/2022,Rajdhani Night,150,69,469,Wednesday,0.0,6.0,19.0,605.0,914.0,96.0,0.0,6.0,,,,,,
30/06/2022,Rajdhani Night,226,08,459,Thursday,0.0,10.0,18.0,771.0,904.0,80.0,0.0,7.0,,,,,,
01/07/2022,Rajdhani Night,457,69,360,Friday,0.0,16.0,9.0,902.0,815.0,96.0,0.0,7.0,,,,,,
04/07/2022,Rajdhani Night,169,66,899,Monday,0.0,16.0,26.0,614.0,344.0,66.0,0.0,3.0,,,,,,
05/07/2022,Rajdhani Night,147,23,157,Tuesday,0.0,12.0,13.0,692.0,602.0,32.0,0.0,7.0,,,,,,
06/07/2022,Rajdhani Night,124,75,780,Wednesday,0.0,7.0,15.0,679.0,235.0,57.0,0.0,7.0,,,,,,
07/07/2022,Rajdhani Night,249,54,158,Thursday,0.0,15.0,14.0,794.0,603.0,45.0,0.0,3.0,,,,,,
08/07/2022,Rajdhani Night,600,62,138,Friday,0.0,6.0,12.0,155.0,683.0,26.0,0.0,3.0,,,,,,
11/07/2022,Rajdhani Night,270,97,340,Monday,0.0,9.0,7.0,725.0,895.0,79.0,0.0,8.0,,,,,,
12/07/2022,Rajdhani Night,190,02,688,Tuesday,0.0,10.0,22.0,645.0,133.0,20.0,0.0,14.0,,,,,,
13/07/2022,Rajdhani Night,560,12,237,Wednesday,0.0,11.0,12.0,15.0,782.0,21.0,0.0,1.0,,,,,,
14/07/2022,Rajdhani Night,177,54,699,Thursday,0.0,15.0,24.0,622.0,144.0,45.0,0.0,6.0,,,,,,
15/07/2022,Rajdhani Night,558,80,190,Friday,0.0,18.0,10.0,3.0,645.0,8.0,0.0,7.0,,,,,,
18/07/2022,Rajdhani Night,690,53,139,Monday,0.0,15.0,13.0,145.0,684.0,35.0,0.0,6.0,,,,,,
19/07/2022,Rajdhani Night,224,80,280,Tuesday,0.0,8.0,10.0,779.0,735.0,8.0,0.0,6.0,,,,,,
20/07/2022,Rajdhani Night,780,59,180,Wednesday,0.0,15.0,9.0,235.0,635.0,95.0,0.0,12.0,,,,,,
21/07/2022,Rajdhani Night,126,93,445,Thursday,0.0,9.0,13.0,671.0,990.0,39.0,0.0,10.0,,,,,,
22/07/2022,Rajdhani Night,229,32,336,Friday,0.0,13.0,12.0,774.0,881.0,23.0,0.0,7.0,,,,,,
25/07/2022,Rajdhani Night,700,77,340,Monday,0.0,7.0,7.0,255.0,895.0,77.0,0.0,9.0,,,,,,
26/07/2022,Rajdhani Night,270,92,570,Tuesday,0.0,9.0,12.0,725.0,25.0,29.0,0.0,7.0,,,,,,
27/07/2022,Rajdhani Night,350,80,677,Wednesday,0.0,8.0,20.0,805.0,122.0,8.0,0.0,3.0,,,,,,
28/07/2022,Rajdhani Night,259,66,367,Thursday,0.0,16.0,16.0,704.0,812.0,66.0,0.0,8.0,,,,,,
29/07/2022,Rajdhani Night,356,44,158,Friday,0.0,14.0,14.0,801.0,603.0,44.0,0.0,4.0,,,,,,
01/08/2022,Rajdhani Night,130,46,349,Monday,0.0,4.0,16.0,685.0,894.0,64.0,0.0,2.0,,,,,,
02/08/2022,Rajdhani Night,280,04,248,Tuesday,0.0,10.0,14.0,735.0,793.0,40.0,0.0,6.0,,,,,,
03/08/2022,Rajdhani Night,128,18,369,Wednesday,0.0,11.0,18.0,673.0,814.0,81.0,0.0,5.0,,,,,,
04/08/2022,Rajdhani Night,127,01,137,Thursday,0.0,10.0,11.0,672.0,682.0,10.0,0.0,8.0,,,,,,
05/08/2022,Rajdhani Night,389,06,367,Friday,0.0,20.0,16.0,834.0,812.0,60.0,0.0,5.0,,,,,,
08/08/2022,Rajdhani Night,269,77,115,Monday,0.0,17.0,7.0,714.0,660.0,77.0,0.0,8.0,,,,,,
09/08/2022,Rajdhani Night,447,58,233,Tuesday,0.0,15.0,8.0,992.0,788.0,85.0,0.0,3.0,,,,,,
10/08/2022,Rajdhani Night,267,50,244,Wednesday,0.0,15.0,10.0,712.0,799.0,5.0,0.0,8.0,,,,,,
11/08/2022,Rajdhani Night,134,87,467,Thursday,0.0,8.0,17.0,689.0,912.0,78.0,0.0,10.0,,,,,,
12/08/2022,Rajdhani Night,136,02,147,Friday,0.0,10.0,12.0,681.0,692.0,20.0,0.0,13.0,,,,,,
15/08/2022,Rajdhani Night,Off,Off,Off,Monday,0.0,,,,,,1.0,,,,,,,
16/08/2022,Rajdhani Night,470,17,188,Tuesday,0.0,11.0,17.0,925.0,633.0,71.0,0.0,,,,,,,
17/08/2022,Rajdhani Night,348,52,156,Wednesday,0.0,15.0,12.0,893.0,601.0,25.0,0.0,9.0,,,,,,
18/08/2022,Rajdhani Night,170,82,147,Thursday,0.0,8.0,12.0,625.0,692.0,28.0,0.0,3.0,,,,,,
19/08/2022,Rajdhani Night,389,09,225,Friday,0.0,20.0,9.0,834.0,770.0,90.0,0.0,15.0,,,,,,
22/08/2022,Rajdhani Night,450,92,336,Monday,0.0,9.0,12.0,905.0,881.0,29.0,0.0,16.0,,,,,,
23/08/2022,Rajdhani Night,778,26,259,Tuesday,0.0,22.0,16.0,223.0,704.0,62.0,0.0,11.0,,,,,,
24/08/2022,Rajdhani Night,236,15,690,Wednesday,0.0,11.0,15.0,781.0,145.0,51.0,0.0,2.0,,,,,,
25/08/2022,Rajdhani Night,790,62,499,Thursday,0.0,16.0,22.0,245.0,944.0,26.0,0.0,8.0,,,,,,
26/08/2022,Rajdhani Night,399,13,166,Friday,0.0,21.0,13.0,844.0,611.0,31.0,0.0,6.0,,,,,,
29/08/2022,Rajdhani Night,179,74,770,Monday,0.0,17.0,14.0,624.0,225.0,47.0,0.0,7.0,,,,,,
30/08/2022,Rajdhani Night,689,34,590,Tuesday,0.0,23.0,14.0,134.0,45.0,43.0,0.0,4.0,,,,,,
31/08/2022,Rajdhani Night,588,15,366,Wednesday,0.0,21.0,15.0,33.0,811.0,51.0,0.0,3.0,,,,,,
01/09/2022,Rajdhani Night,346,31,579,Thursday,0.0,13.0,21.0,891.0,24.0,13.0,0.0,6.0,,,,,,
02/09/2022,Rajdhani Night,478,98,800,Friday,0.0,19.0,8.0,923.0,355.0,89.0,0.0,13.0,,,,,,
05/09/2022,Rajdhani Night,377,75,168,Monday,0.0,17.0,15.0,822.0,613.0,57.0,0.0,5.0,,,,,,
06/09/2022,Rajdhani Night,170,88,288,Tuesday,0.0,8.0,18.0,625.0,733.0,88.0,0.0,4.0,,,,,,
07/09/2022,Rajdhani Night,590,47,133,Wednesday,0.0,14.0,7.0,45.0,688.0,74.0,0.0,5.0,,,,,,
08/09/2022,Rajdhani Night,568,95,140,Thursday,0.0,19.0,5.0,13.0,695.0,59.0,0.0,7.0,,,,,,
09/09/2022,Rajdhani Night,177,52,246,Friday,0.0,15.0,12.0,622.0,791.0,25.0,0.0,7.0,,,,,,
12/09/2022,Rajdhani Night,238,38,260,Monday,0.0,13.0,8.0,783.0,715.0,83.0,0.0,8.0,,,,,,
13/09/2022,Rajdhani Night,460,06,277,Tuesday,0.0,10.0,16.0,915.0,722.0,60.0,0.0,5.0,,,,,,
14/09/2022,Rajdhani Night,247,31,155,Wednesday,0.0,13.0,11.0,792.0,600.0,13.0,0.0,8.0,,,,,,
15/09/2022,Rajdhani Night,470,13,157,Thursday,0.0,11.0,13.0,925.0,602.0,31.0,0.0,4.0,,,,,,
16/09/2022,Rajdhani Night,257,41,588,Friday,0.0,14.0,21.0,702.0,33.0,14.0,0.0,5.0,,,,,,
19/09/2022,Rajdhani Night,122,50,550,Monday,0.0,5.0,10.0,677.0,5.0,5.0,0.0,2.0,,,,,,
20/09/2022,Rajdhani Night,127,00,145,Tuesday,0.0,10.0,10.0,672.0,690.0,0.0,0.0,5.0,,,,,,
21/09/2022,Rajdhani Night,245,13,445,Wednesday,0.0,11.0,13.0,790.0,990.0,31.0,0.0,4.0,,,,,,
22/09/2022,Rajdhani Night,356,43,670,Thursday,0.0,14.0,13.0,801.0,125.0,34.0,0.0,3.0,,,,,,
23/09/2022,Rajdhani Night,238,38,459,Friday,0.0,13.0,18.0,783.0,904.0,83.0,0.0,6.0,,,,,,
26/09/2022,Rajdhani Night,118,00,479,Monday,0.0,10.0,20.0,663.0,924.0,0.0,0.0,11.0,,,,,,
27/09/2022,Rajdhani Night,189,86,880,Tuesday,0.0,18.0,16.0,634.0,335.0,68.0,0.0,14.0,,,,,,
28/09/2022,Rajdhani Night,478,91,380,Wednesday,0.0,19.0,11.0,923.0,835.0,19.0,0.0,6.0,,,,,,
29/09/2022,Rajdhani Night,890,71,137,Thursday,0.0,17.0,11.0,345.0,682.0,17.0,0.0,2.0,,,,,,
30/09/2022,Rajdhani Night,678,15,357,Friday,0.0,21.0,15.0,123.0,802.0,51.0,0.0,10.0,,,,,,
03/10/2022,Rajdhani Night,480,27,124,Monday,0.0,12.0,7.0,935.0,679.0,72.0,0.0,3.0,,,,,,
04/10/2022,Rajdhani Night,267,56,240,Tuesday,0.0,15.0,6.0,712.0,795.0,65.0,0.0,4.0,,,,,,
05/10/2022,Rajdhani Night,799,56,114,Wednesday,0.0,25.0,6.0,244.0,669.0,65.0,0.0,0.0,,,,,,
06/10/2022,Rajdhani Night,900,93,148,Thursday,0.0,9.0,13.0,455.0,693.0,39.0,0.0,7.0,,,,,,
07/10/2022,Rajdhani Night,144,95,230,Friday,0.0,9.0,5.0,699.0,785.0,59.0,0.0,2.0,,,,,,
10/10/2022,Rajdhani Night,560,13,580,Monday,0.0,11.0,13.0,15.0,35.0,31.0,0.0,10.0,,,,,,
11/10/2022,Rajdhani Night,670,35,799,Tuesday,0.0,13.0,25.0,125.0,244.0,53.0,0.0,4.0,,,,,,
12/10/2022,Rajdhani Night,249,52,679,Wednesday,0.0,15.0,22.0,794.0,124.0,25.0,0.0,5.0,,,,,,
